Interactions associated to P50053
ID	Name	DTHybrid	kbmf	minhash	RLS	svm	drugbank	stitch	kiba	integrative
57390852	CHEMBL1922911	0	0	0	0	0.116	0	0	0	0.006	
57390858	CHEMBL1934328	0	0	0	0	0.444	0	0	0	0.022	
57390859	CHEMBL1934331	0	0	0	0	0.444	0	0	0	0.022	
57390861	SureCN519414	0	0	0	0	0.928	0	0	0	0.046	
57390882	CHEMBL1945720	0	0	0	0	0.826	0	0	0	0.041	
57390883	CHEMBL1945724	0	0	0	0	0.769	0	0	0	0.038	
57390951	SureCN8078217	0	0	0	0	0.152	0	0	0	0.008	
57391046	CHEMBL1916884	0	0	0	0	0.303	0	0	0	0.015	
57391060	CHEMBL1950199	0	0	0	0	0.537	0	0	0	0.027	
57391144	CHEMBL1916890	0	0	0	0	0.534	0	0	0	0.027	
57391145	CHEMBL1916900	0	0	0	0	0.785	0	0	0	0.039	
57391179	SureCN2049933	0	0	0	0	0.576	0	0	0	0.029	
57391180	CHEMBL1940105	0	0	0	0	0.609	0	0	0	0.03	
57391251	CHEMBL1940979	0	0	0	0	0.238	0	0	0	0.012	
57391252	CHEMBL1940982	0	0	0	0	0.983	0	0	0	0.049	
57391357	CHEMBL1957649	0	0	0	0	0.174	0	0	0	0.009	
57391364	CHEMBL1957853	0	0	0	0	0.599	0	0	0	0.03	
57391365	CHEMBL1957855	0	0	0	0	0.721	0	0	0	0.036	
57391366	CHEMBL1957867	0	0	0	0	0.864	0	0	0	0.043	
57391367	CHEMBL1957868	0	0	0	0	0.711	0	0	0	0.036	
57391376	CHEMBL1957943	0	0	0	0	0.225	0	0	0	0.011	
57391415	CHEMBL1957652	0	0	0	0	0.892	0	0	0	0.045	
57391416	CHEMBL1957661	0	0	0	0	0.88	0	0	0	0.044	
57391417	CHEMBL1957664	0	0	0	0	0.299	0	0	0	0.015	
57391418	CHEMBL1957667	0	0	0	0	0.568	0	0	0	0.028	
57391444	SureCN2766329	0	0	0	0	0.301	0	0	0	0.015	
57391445	SureCN3040038	0	0	0	0	0.608	0	0	0	0.03	
57391446	CHEMBL1923976	0	0	0	0	0.3	0	0	0	0.015	
57391447	SureCN2767841	0	0	0	0	0.841	0	0	0	0.042	
57391542	CHEMBL1922421	0	0	0	0	0.073	0	0	0	0.004	
57391610	CHEMBL1949698	0	0	0	0	0.721	0	0	0	0.036	
57391625	CHEMBL1952115	0	0	0	0	0.965	0	0	0	0.048	
57391626	CHEMBL1952128	0	0	0	0	0.772	0	0	0	0.039	
57391916	CHEMBL1928547	0	0	0	0	0.544	0	0	0	0.027	
57391917	CHEMBL1928551	0	0	0	0	0.662	0	0	0	0.033	
57391952	CHEMBL1928528	0	0	0	0	0.237	0	0	0	0.012	
57391953	CHEMBL1939494	0	0	0	0	0.908	0	0	0	0.045	
57391962	SureCN3064158	0	0	0	0	0.662	0	0	0	0.033	
57391999	SureCN886817	0	0	0	0	0.669	0	0	0	0.033	
57392125	CHEMBL1915634	0	0	0	0	0.675	0	0	0	0.034	
57392126	CHEMBL1915644	0	0	0	0	0.727	0	0	0	0.036	
57392127	CHEMBL1915646	0	0	0	0	0.408	0	0	0	0.02	
57392128	CHEMBL1915650	0	0	0	0	0.555	0	0	0	0.028	
57392220	CHEMBL1958221	0	0	0	0	0.079	0	0	0	0.004	
57392445	CHEMBL1938690	0	0	0	0	0.872	0	0	0	0.044	
57392473	SureCN518916	0	0	0	0	0.672	0	0	0	0.034	
57392474	SureCN521259	0	0	0	0	0.769	0	0	0	0.038	
57392475	SureCN522097	0	0	0	0	0.83	0	0	0	0.041	
57392476	SureCN522400	0	0	0	0	0.805	0	0	0	0.04	
57392519	SureCN1648742	0	0	0	0	0.847	0	0	0	0.042	
57392650	CHEMBL1945839	0	0	0	0	0.826	0	0	0	0.041	
57392674	CHEMBL1934320	0	0	0	0	0.587	0	0	0	0.029	
57392676	SureCN521862	0	0	0	0	0.866	0	0	0	0.043	
57392677	SureCN520014	0	0	0	0	0.888	0	0	0	0.044	
57392738	SureCN8082136	0	0	0	0	0.263	0	0	0	0.013	
57392910	CHEMBL1916880	0	0	0	0	0.258	0	0	0	0.013	
57392911	CHEMBL1916882	0	0	0	0	0.258	0	0	0	0.013	
57393063	CHEMBL1940110	0	0	0	0	0.592	0	0	0	0.03	
57393075	CHEMBL1940270	0	0	0	0	0.633	0	0	0	0.032	
57393102	CHEMBL1940643	0	0	0	0	0.106	0	0	0	0.005	
57393104	CHEMBL1940656	0	0	0	0	0.52	0	0	0	0.026	
57393125	CHEMBL1957874	0	0	0	0	0.691	0	0	0	0.035	
57393133	CHEMBL1957950	0	0	0	0	0.627	0	0	0	0.031	
57393134	CHEMBL1957953	0	0	0	0	0.609	0	0	0	0.03	
57393182	CHEMBL1957665	0	0	0	0	0.668	0	0	0	0.033	
57393183	CHEMBL1957668	0	0	0	0	0.85	0	0	0	0.042	
57393212	CHEMBL1923974	0	0	0	0	0.715	0	0	0	0.036	
57393213	SureCN2768595	0	0	0	0	0.662	0	0	0	0.033	
57393214	SureCN3043703	0	0	0	0	0.905	0	0	0	0.045	
57393215	SureCN2767904	0	0	0	0	0.425	0	0	0	0.021	
57393216	SureCN2767928	0	0	0	0	0.277	0	0	0	0.014	
57393366	CHEMBL1952110	0	0	0	0	0.438	0	0	0	0.022	
57393367	CHEMBL1952127	0	0	0	0	0.903	0	0	0	0.045	
57393368	CHEMBL1952131	0	0	0	0	0.968	0	0	0	0.048	
57393369	CHEMBL1952135	0	0	0	0	0.459	0	0	0	0.023	
57393506	CHEMBL1933286	0	0	0	0	0.252	0	0	0	0.013	
57393644	CHEMBL1928536	0	0	0	0	0.472	0	0	0	0.024	
57393679	CHEMBL1928527	0	0	0	0	0.237	0	0	0	0.012	
57393680	CHEMBL1939486	0	0	0	0	0.802	0	0	0	0.04	
57393705	SureCN886436	0	0	0	0	0.634	0	0	0	0.032	
57393822	CHEMBL1915436	0	0	0	0	0.766	0	0	0	0.038	
57393823	CHEMBL1915445	0	0	0	0	0.253	0	0	0	0.013	
57393824	CHEMBL1915447	0	0	0	0	0.971	0	0	0	0.049	
57393887	CHEMBL1915422	0	0	0	0	0.194	0	0	0	0.01	
57393892	CHEMBL1915645	0	0	0	0	0.554	0	0	0	0.028	
57393893	CHEMBL1915647	0	0	0	0	0.503	0	0	0	0.025	
57393894	CHEMBL1915651	0	0	0	0	0.366	0	0	0	0.018	
57394014	CHEMBL1958410	0	0	0	0	0.379	0	0	0	0.019	
57394024	SureCN522445	0	0	0	0	0.904	0	0	0	0.045	
57394043	SureCN8277549	0	0	0	0	0.802	0	0	0	0.04	
57394160	CHEMBL1938766	0	0	0	0	0.177	0	0	0	0.009	
57394162	CHEMBL1938771	0	0	0	0	0.588	0	0	0	0.029	
57394178	SureCN519462	0	0	0	0	0.795	0	0	0	0.04	
57394179	SureCN521795	0	0	0	0	0.938	0	0	0	0.047	
57394180	SureCN522416	0	0	0	0	0.756	0	0	0	0.038	
57394242	SureCN1647673	0	0	0	0	0.316	0	0	0	0.016	
57394243	SureCN1648513	0	0	0	0	0.524	0	0	0	0.026	
57394244	CHEMBL1923170	0	0	0	0	0.652	0	0	0	0.033	
57394245	CHEMBL1923176	0	0	0	0	0.713	0	0	0	0.036	
57394246	CHEMBL1923182	0	0	0	0	0.669	0	0	0	0.033	
57394326	SureCN482210	0	0	0	0	0.355	0	0	0	0.018	
57394379	CHEMBL1934321	0	0	0	0	0.594	0	0	0	0.03	
57394381	SureCN522596	0	0	0	0	0.904	0	0	0	0.045	
57394382	SureCN520831	0	0	0	0	0.712	0	0	0	0.036	
57394383	SureCN520600	0	0	0	0	0.665	0	0	0	0.033	
57394384	SureCN521411	0	0	0	0	0.921	0	0	0	0.046	
57394395	CHEMBL1945715	0	0	0	0	0.826	0	0	0	0.041	
57394396	CHEMBL1945717	0	0	0	0	0.769	0	0	0	0.038	
57394397	CHEMBL1945718	0	0	0	0	0.685	0	0	0	0.034	
57394398	CHEMBL1945722	0	0	0	0	0.826	0	0	0	0.041	
57394574	CHEMBL1950198	0	0	0	0	0.862	0	0	0	0.043	
57394653	CHEMBL1916891	0	0	0	0	0.258	0	0	0	0.013	
57394654	CHEMBL1916893	0	0	0	0	0.607	0	0	0	0.03	
57394655	CHEMBL1916895	0	0	0	0	0.488	0	0	0	0.024	
57394656	CHEMBL1916897	0	0	0	0	0.548	0	0	0	0.027	
57394864	CHEMBL1957869	0	0	0	0	0.711	0	0	0	0.036	
57394904	CHEMBL1957656	0	0	0	0	0.087	0	0	0	0.004	
57394905	CHEMBL1957662	0	0	0	0	0.85	0	0	0	0.042	
57394906	CHEMBL1957672	0	0	0	0	0.851	0	0	0	0.043	
57394932	SureCN2765412	0	0	0	0	0.301	0	0	0	0.015	
57394934	SureCN2768544	0	0	0	0	0.514	0	0	0	0.026	
57394935	SureCN2766702	0	0	0	0	0.18	0	0	0	0.009	
57394998	CHEMBL1922593	0	0	0	0	0.45	0	0	0	0.022	
57395088	CHEMBL1952130	0	0	0	0	0.971	0	0	0	0.049	
57395100	SureCN1647622	0	0	0	0	0.717	0	0	0	0.036	
57395101	CHEMBL1922136	0	0	0	0	0.643	0	0	0	0.032	
57395227	CHEMBL1933284	0	0	0	0	0.252	0	0	0	0.013	
57395253	CHEMBL1933149	0	0	0	0	0.768	0	0	0	0.038	
57395293	SureCN8066420	0	0	0	0	0.656	0	0	0	0.033	
57395365	CHEMBL1928549	0	0	0	0	0.615	0	0	0	0.031	
57395366	CHEMBL1928566	0	0	0	0	0.624	0	0	0	0.031	
57395397	CHEMBL1928530	0	0	0	0	0.237	0	0	0	0.012	
57395398	CHEMBL1939488	0	0	0	0	0.486	0	0	0	0.024	
57395399	CHEMBL1939493	0	0	0	0	0.908	0	0	0	0.045	
57395409	SureCN3064233	0	0	0	0	0.316	0	0	0	0.016	
57395410	SureCN3081716	0	0	0	0	0.646	0	0	0	0.032	
57395547	CHEMBL1915435	0	0	0	0	0.641	0	0	0	0.032	
57395548	CHEMBL1915440	0	0	0	0	0.645	0	0	0	0.032	
57395549	CHEMBL1915446	0	0	0	0	0.92	0	0	0	0.046	
57395623	CHEMBL1915643	0	0	0	0	0.554	0	0	0	0.028	
57395624	CHEMBL1915648	0	0	0	0	0.646	0	0	0	0.032	
57395639	CHEMBL1955884	0	0	0	0	0.3	0	0	0	0.015	
57395748	CHEMBL1958403	0	0	0	0	0.142	0	0	0	0.007	
57395802	SureCN8065296	0	0	0	0	0.636	0	0	0	0.032	
57395938	CHEMBL1938684	0	0	0	0	0.486	0	0	0	0.024	
57395945	CHEMBL1938772	0	0	0	0	0.058	0	0	0	0.003	
57395998	SureCN1647884	0	0	0	0	0.368	0	0	0	0.018	
57396000	SureCN1649566	0	0	0	0	0.836	0	0	0	0.042	
57396001	SureCN1649581	0	0	0	0	0.836	0	0	0	0.042	
57396060	CHEMBL1923186	0	0	0	0	0.234	0	0	0	0.012	
57396143	CHEMBL1922971	0	0	0	0	0.275	0	0	0	0.014	
57396146	SureCN521601	0	0	0	0	0.937	0	0	0	0.047	
57396291	CHEMBL1914471	0	0	0	0	0.569	0	0	0	0.028	
57396405	CHEMBL1916902	0	0	0	0	0.599	0	0	0	0.03	
57396415	CHEMBL1940988	0	0	0	0	0.907	0	0	0	0.045	
57396453	CHEMBL1940104	0	0	0	0	0.598	0	0	0	0.03	
57396454	CHEMBL1940106	0	0	0	0	0.485	0	0	0	0.024	
57396492	CHEMBL1916716	0	0	0	0	0.147	0	0	0	0.007	
57396628	CHEMBL1957872	0	0	0	0	0.058	0	0	0	0.003	
57396633	CHEMBL1957946	0	0	0	0	0.222	0	0	0	0.011	
57396669	CHEMBL1957657	0	0	0	0	0.66	0	0	0	0.033	
57396670	CHEMBL1957659	0	0	0	0	0.716	0	0	0	0.036	
57396671	CHEMBL1957660	0	0	0	0	0.761	0	0	0	0.038	
57396858	CHEMBL1952136	0	0	0	0	0.933	0	0	0	0.047	
57396872	CHEMBL1922134	0	0	0	0	0.79	0	0	0	0.04	
57397192	SureCN3064099	0	0	0	0	0.427	0	0	0	0.021	
57397236	CHEMBL1928523	0	0	0	0	0.585	0	0	0	0.029	
57397237	CHEMBL1939487	0	0	0	0	0.802	0	0	0	0.04	
57397253	SureCN3076769	0	0	0	0	0.49	0	0	0	0.025	
57397370	CHEMBL1910896	0	0	0	0	0.439	0	0	0	0.022	
57397372	CHEMBL1915443	0	0	0	0	0.474	0	0	0	0.024	
57397383	SureCN2076446	0	0	0	0	0.34	0	0	0	0.017	
57397435	CHEMBL1915633	0	0	0	0	0.981	0	0	0	0.049	
57397436	CHEMBL1915637	0	0	0	0	0.661	0	0	0	0.033	
57397437	CHEMBL1915638	0	0	0	0	0.771	0	0	0	0.039	
57397523	CHEMBL1958402	0	0	0	0	0.7	0	0	0	0.035	
57397731	CHEMBL1938794	0	0	0	0	0.355	0	0	0	0.018	
57397800	SureCN1648785	0	0	0	0	0.779	0	0	0	0.039	
57397801	SureCN1648507	0	0	0	0	0.629	0	0	0	0.031	
57397802	SureCN1649569	0	0	0	0	0.897	0	0	0	0.045	
57397803	CHEMBL1923179	0	0	0	0	0.318	0	0	0	0.016	
57397845	CHEMBL1950886	0	0	0	0	0.258	0	0	0	0.013	
57397859	CHEMBL1923209	0	0	0	0	0.383	0	0	0	0.019	
57397860	CHEMBL1923212	0	0	0	0	0.383	0	0	0	0.019	
57397862	CHEMBL1923216	0	0	0	0	0.977	0	0	0	0.049	
57397960	CHEMBL1922974	0	0	0	0	0.7	0	0	0	0.035	
57397964	SureCN521837	0	0	0	0	0.917	0	0	0	0.046	
57397965	SureCN520880	0	0	0	0	0.129	0	0	0	0.006	
57398025	SureCN8078910	0	0	0	0	0.487	0	0	0	0.024	
57398104	CHEMBL1916885	0	0	0	0	0.414	0	0	0	0.021	
57398105	CHEMBL1916886	0	0	0	0	0.242	0	0	0	0.012	
57398125	CHEMBL1950194	0	0	0	0	0.625	0	0	0	0.031	
57398206	CHEMBL1916898	0	0	0	0	0.548	0	0	0	0.027	
57398214	CHEMBL1940984	0	0	0	0	0.994	0	0	0	0.05	
57398329	CHEMBL1940107	0	0	0	0	0.19	0	0	0	0.009	
57398330	CHEMBL1940109	0	0	0	0	0.592	0	0	0	0.03	
57398393	CHEMBL1957866	0	0	0	0	0.765	0	0	0	0.038	
57398404	CHEMBL1957942	0	0	0	0	0.341	0	0	0	0.017	
57398406	CHEMBL1957952	0	0	0	0	0.579	0	0	0	0.029	
57398430	CHEMBL1957658	0	0	0	0	0.592	0	0	0	0.03	
57398439	SureCN3133005	0	0	0	0	0.249	0	0	0	0.012	
57398440	SureCN4325986	0	0	0	0	0.119	0	0	0	0.006	
57398441	SureCN520179	0	0	0	0	0.823	0	0	0	0.041	
57398455	SureCN2768613	0	0	0	0	0.293	0	0	0	0.015	
57398456	SureCN2767583	0	0	0	0	0.616	0	0	0	0.031	
57398497	CHEMBL1922473	0	0	0	0	0.231	0	0	0	0.012	
57398498	CHEMBL1922474	0	0	0	0	0.296	0	0	0	0.015	
57398516	CHEMBL1922594	0	0	0	0	0.867	0	0	0	0.043	
57398621	CHEMBL1952106	0	0	0	0	0.327	0	0	0	0.016	
57398622	CHEMBL1952114	0	0	0	0	0.927	0	0	0	0.046	
57398623	CHEMBL1952119	0	0	0	0	0.98	0	0	0	0.049	
57398624	CHEMBL1952137	0	0	0	0	0.951	0	0	0	0.048	
57398677	CHEMBL1944649	0	0	0	0	0.826	0	0	0	0.041	
57398716	CHEMBL1933277	0	0	0	0	0.353	0	0	0	0.018	
57398853	CHEMBL1258603	0	0	0	0	0.861	0	0	0	0.043	
57398894	CHEMBL1928552	0	0	0	0	0.662	0	0	0	0.033	
57398895	CHEMBL1928567	0	0	0	0	0.821	0	0	0	0.041	
57398926	CHEMBL1939489	0	0	0	0	0.486	0	0	0	0.024	
57399041	CHEMBL1915429	0	0	0	0	0.77	0	0	0	0.038	
57399042	SureCN3563102	0	0	0	0	0.759	0	0	0	0.038	
57399126	CHEMBL1955886	0	0	0	0	0.07	0	0	0	0.004	
57399225	SureCN1475901	0	0	0	0	0.053	0	0	0	0.003	
57399413	SureCN520666	0	0	0	0	0.925	0	0	0	0.046	
57399414	SureCN519771	0	0	0	0	0.87	0	0	0	0.043	
57399415	SureCN520290	0	0	0	0	0.688	0	0	0	0.034	
57399416	SureCN520203	0	0	0	0	0.814	0	0	0	0.041	
57399460	SureCN1649561	0	0	0	0	0.283	0	0	0	0.014	
57399461	SureCN1647157	0	0	0	0	0.283	0	0	0	0.014	
57399464	SureCN1648117	0	0	0	0	0.921	0	0	0	0.046	
57399598	CHEMBL1922970	0	0	0	0	0.275	0	0	0	0.014	
57399604	CHEMBL1934329	0	0	0	0	0.427	0	0	0	0.021	
57399605	CHEMBL1934330	0	0	0	0	0.621	0	0	0	0.031	
57399606	SureCN521265	0	0	0	0	0.937	0	0	0	0.047	
57399621	CHEMBL1945716	0	0	0	0	0.784	0	0	0	0.039	
57399622	CHEMBL1945719	0	0	0	0	0.746	0	0	0	0.037	
57399681	SureCN8078797	0	0	0	0	0.149	0	0	0	0.007	
57399682	SureCN8257428	0	0	0	0	0.676	0	0	0	0.034	
57399762	CHEMBL1916883	0	0	0	0	0.69	0	0	0	0.034	
57399778	CHEMBL1950195	0	0	0	0	0.312	0	0	0	0.016	
57399817	CHEMBL1916351	0	0	0	0	0.484	0	0	0	0.024	
57399857	CHEMBL1916899	0	0	0	0	0.599	0	0	0	0.03	
57399905	SureCN897844	0	0	0	0	0.339	0	0	0	0.017	
57399952	CHEMBL1940981	0	0	0	0	0.149	0	0	0	0.007	
57399985	CHEMBL1940113	0	0	0	0	0.647	0	0	0	0.032	
57400062	CHEMBL1957861	0	0	0	0	0.707	0	0	0	0.035	
57400063	CHEMBL1957865	0	0	0	0	0.413	0	0	0	0.021	
57400064	CHEMBL1957871	0	0	0	0	0.851	0	0	0	0.043	
57400097	CHEMBL1957653	0	0	0	0	0.921	0	0	0	0.046	
57400098	CHEMBL1957654	0	0	0	0	0.919	0	0	0	0.046	
57400123	SureCN2766982	0	0	0	0	0.683	0	0	0	0.034	
57400171	CHEMBL1922598	0	0	0	0	0.971	0	0	0	0.049	
57400186	CHEMBL1922592	0	0	0	0	0.527	0	0	0	0.026	
57400282	CHEMBL1952108	0	0	0	0	0.141	0	0	0	0.007	
57400283	CHEMBL1952116	0	0	0	0	0.956	0	0	0	0.048	
57400284	CHEMBL1952121	0	0	0	0	0.967	0	0	0	0.048	
57400285	CHEMBL1952122	0	0	0	0	0.967	0	0	0	0.048	
57400286	CHEMBL1952123	0	0	0	0	0.96	0	0	0	0.048	
57400298	CHEMBL1922128	0	0	0	0	0.855	0	0	0	0.043	
57400299	CHEMBL1922133	0	0	0	0	0.946	0	0	0	0.047	
57400579	CHEMBL1928554	0	0	0	0	0.516	0	0	0	0.026	
57400580	CHEMBL1928565	0	0	0	0	0.918	0	0	0	0.046	
57400581	CHEMBL1928568	0	0	0	0	0.219	0	0	0	0.011	
57400641	SureCN3073472	0	0	0	0	0.704	0	0	0	0.035	
57400789	CHEMBL1915428	0	0	0	0	0.49	0	0	0	0.025	
57400790	CHEMBL1915439	0	0	0	0	0.933	0	0	0	0.047	
57400791	CHEMBL1915444	0	0	0	0	0.871	0	0	0	0.044	
57400853	CHEMBL1915635	0	0	0	0	0.675	0	0	0	0.034	
57400854	CHEMBL1915636	0	0	0	0	0.713	0	0	0	0.036	
57400855	CHEMBL1915640	0	0	0	0	0.942	0	0	0	0.047	
57401162	CHEMBL1938767	0	0	0	0	0.177	0	0	0	0.009	
57401163	CHEMBL1938796	0	0	0	0	0.105	0	0	0	0.005	
57401172	SureCN521560	0	0	0	0	0.837	0	0	0	0.042	
57401173	SureCN521582	0	0	0	0	0.845	0	0	0	0.042	
57401229	SureCN1648758	0	0	0	0	0.495	0	0	0	0.025	
57401230	SureCN1647289	0	0	0	0	0.884	0	0	0	0.044	
57401275	CHEMBL1923207	0	0	0	0	0.383	0	0	0	0.019	
57401362	CHEMBL1934322	0	0	0	0	0.731	0	0	0	0.037	
57401363	SureCN521533	0	0	0	0	0.96	0	0	0	0.048	
57401364	SureCN521413	0	0	0	0	0.821	0	0	0	0.041	
57401441	SureCN8264063	0	0	0	0	0.751	0	0	0	0.038	
57401550	CHEMBL1950197	0	0	0	0	0.282	0	0	0	0.014	
57401624	CHEMBL1916879	0	0	0	0	0.556	0	0	0	0.028	
57401629	CHEMBL1916892	0	0	0	0	0.78	0	0	0	0.039	
57401630	CHEMBL1916894	0	0	0	0	0.607	0	0	0	0.03	
57401631	CHEMBL1916896	0	0	0	0	0.547	0	0	0	0.027	
57401632	CHEMBL1916901	0	0	0	0	0.785	0	0	0	0.039	
57401677	SureCN897729	0	0	0	0	0.673	0	0	0	0.034	
57401686	CHEMBL1940275	0	0	0	0	0.381	0	0	0	0.019	
57401721	CHEMBL1916714	0	0	0	0	0.077	0	0	0	0.004	
57401785	CHEMBL1940111	0	0	0	0	0.575	0	0	0	0.029	
57401828	CHEMBL1940521	0	0	0	0	0.381	0	0	0	0.019	
57401844	CHEMBL1940647	0	0	0	0	0.445	0	0	0	0.022	
57401865	CHEMBL1957840	0	0	0	0	0.63	0	0	0	0.032	
57401868	CHEMBL1957858	0	0	0	0	0.715	0	0	0	0.036	
57401869	CHEMBL1957860	0	0	0	0	0.831	0	0	0	0.042	
57401875	CHEMBL1957945	0	0	0	0	0.514	0	0	0	0.026	
57401903	CHEMBL1957663	0	0	0	0	0.403	0	0	0	0.02	
57401904	CHEMBL1957666	0	0	0	0	0.58	0	0	0	0.029	
57401958	CHEMBL1922599	0	0	0	0	0.69	0	0	0	0.034	
57401959	CHEMBL1922600	0	0	0	0	0.97	0	0	0	0.049	
57402010	SureCN2766877	0	0	0	0	0.366	0	0	0	0.018	
57402076	CHEMBL1952129	0	0	0	0	0.903	0	0	0	0.045	
57402100	SureCN1647662	0	0	0	0	0.857	0	0	0	0.043	
57402101	SureCN1647243	0	0	0	0	0.778	0	0	0	0.039	
57402102	SureCN1647286	0	0	0	0	0.702	0	0	0	0.035	
57402103	CHEMBL1922135	0	0	0	0	0.917	0	0	0	0.046	
57402104	CHEMBL1922143	0	0	0	0	0.645	0	0	0	0.032	
57402386	CHEMBL1928542	0	0	0	0	0.737	0	0	0	0.037	
57402450	SureCN886551	0	0	0	0	0.878	0	0	0	0.044	
57402452	SureCN885980	0	0	0	0	0.886	0	0	0	0.044	
57402548	CHEMBL1915441	0	0	0	0	0.645	0	0	0	0.032	
57402768	SureCN522716	0	0	0	0	0.746	0	0	0	0.037	
57402935	SureCN519852	0	0	0	0	0.781	0	0	0	0.039	
57402937	SureCN519866	0	0	0	0	0.77	0	0	0	0.038	
57402938	SureCN519937	0	0	0	0	0.799	0	0	0	0.04	
57402971	CHEMBL1923168	0	0	0	0	0.769	0	0	0	0.038	
57403023	CHEMBL1923187	0	0	0	0	0.271	0	0	0	0.014	
57403027	CHEMBL1923202	0	0	0	0	0.6	0	0	0	0.03	
57403029	CHEMBL1923208	0	0	0	0	0.472	0	0	0	0.024	
57403114	CHEMBL1922973	0	0	0	0	0.098	0	0	0	0.005	
57403118	SureCN520739	0	0	0	0	0.94	0	0	0	0.047	
57403119	SureCN522302	0	0	0	0	0.909	0	0	0	0.045	
57403132	CHEMBL1945725	0	0	0	0	0.826	0	0	0	0.041	
57403185	SureCN8078135	0	0	0	0	0.329	0	0	0	0.016	
57403297	CHEMBL1950193	0	0	0	0	0.209	0	0	0	0.01	
57403361	CHEMBL1916881	0	0	0	0	0.258	0	0	0	0.013	
57403370	SureCN1344988	0	0	0	0	0.983	0	0	0	0.049	
57403371	SureCN1345725	0	0	0	0	0.868	0	0	0	0.043	
57403470	SureCN1345046	0	0	0	0	0.915	0	0	0	0.046	
57403506	CHEMBL1940108	0	0	0	0	0.442	0	0	0	0.022	
57403577	CHEMBL1957848	0	0	0	0	0.014	0	0	0	0.001	
57403580	CHEMBL1957864	0	0	0	0	0.409	0	0	0	0.02	
57403581	CHEMBL1957870	0	0	0	0	0.711	0	0	0	0.036	
57403623	CHEMBL1957669	0	0	0	0	0.905	0	0	0	0.045	
57403635	CHEMBL1964270	0	0	0	0	0.025	0	0	0	0.001	
57403636	CHEMBL1964271	0	0	0	0	0.784	0	0	0	0.039	
57403655	SureCN2768060	0	0	0	0	0.503	0	0	0	0.025	
57403656	SureCN2769663	0	0	0	0	0.715	0	0	0	0.036	
57403736	CHEMBL1922595	0	0	0	0	0.901	0	0	0	0.045	
57403776	CHEMBL2216906	0	0	0	0	0.602	0	0	0	0.03	
57403844	CHEMBL1952120	0	0	0	0	0.994	0	0	0	0.05	
57403845	CHEMBL1952134	0	0	0	0	0.579	0	0	0	0.029	
57403855	CHEMBL1922142	0	0	0	0	0.896	0	0	0	0.045	
57415537	SureCN3484597	0	0	0	0	0	0	0.081	0	0.06	
57502386	SureCN2634368	0	0	0	0	0.282	0	0	0	0.014	
57505525	SureCN2513800	0	0	0	0	0.062	0	0	0	0.003	
57505782	SureCN2516115	0	0	0	0	0.124	0	0	0	0.006	
57506726	SureCN2464523	0	0	0	0	0.249	0	0	0	0.012	
57506727	CHEMBL2165508	0	0	0	0	0.487	0	0	0	0.024	
57506732	SureCN2673869	0	0	0	0	0.843	0	0	0	0.042	
57506739	SureCN2674814	0	0	0	0	0	0	0.163	0	0.121	
57522736	CHEMBL2064662	0	0	0	0	0.995	0	0	0	0.05	
57522737	CHEMBL2064663	0	0	0	0	0.995	0	0	0	0.05	
57522850	SureCN2061702	0	0	0	0	0.995	0	0	0	0.05	
57637371	CHEMBL2017553	0	0	0	0	0.362	0	0	0	0.018	
57690486	SureCN9011290	0	0	0	0	0.451	0	0	0	0.023	
57690510	SureCN9012624	0	0	0	0	0.451	0	0	0	0.023	
57690545	SureCN9009469	0	0	0	0	0.067	0	0	0	0.003	
57690725	SureCN9008585	0	0	0	0	0.253	0	0	0	0.013	
57691176	SureCN9910303	0	0	0	0	0.694	0	0	0	0.035	
57753017	CHEMBL2163627	0	0	0	0	0.07	0	0	0	0.004	
57766798	SureCN4161557	0	0	0	0	0.242	0	0	0	0.012	
57766857	SureCN4160325	0	0	0	0	0.718	0	0	0	0.036	
57766899	CHEMBL2048673	0	0	0	0	0.844	0	0	0	0.042	
57867459	CHEMBL2011345	0	0	0	0	0.634	0	0	0	0.032	
57867488	CHEMBL2011332	0	0	0	0	0.022	0	0	0	0.001	
57867490	CHEMBL2013161	0	0	0	0	0.277	0	0	0	0.014	
57899470	SureCN1854138	0	0	0	0	0.571	0	0	0	0.029	
57899595	SureCN1854041	0	0	0	0	0.199	0	0	0	0.01	
57899734	SureCN1852597	0	0	0	0	0.754	0	0	0	0.038	
57899779	SureCN1855530	0	0	0	0	0.872	0	0	0	0.044	
57990771	SureCN4376914	0	0	0	0	0.169	0	0	0	0.008	
57991089	SureCN4382327	0	0	0	0	0.059	0	0	0	0.003	
58111426	SureCN975754	0	0	0	0	0.077	0	0	0	0.004	
58137055	SureCN1271321	0	0	0	0	0.631	0	0	0	0.032	
58189484	CHEMBL2017338	0	0	0	0	0.507	0	0	0	0.025	
58189493	CHEMBL2017351	0	0	0	0	0.228	0	0	0	0.011	
58189496	CHEMBL2017361	0	0	0	0	0.643	0	0	0	0.032	
58189505	CHEMBL2017327	0	0	0	0	0.461	0	0	0	0.023	
58189523	CHEMBL2017345	0	0	0	0	0.851	0	0	0	0.043	
58189525	CHEMBL2017344	0	0	0	0	0.836	0	0	0	0.042	
58189526	CHEMBL2017347	0	0	0	0	0.747	0	0	0	0.037	
58189527	CHEMBL2017340	0	0	0	0	0.451	0	0	0	0.023	
58189528	CHEMBL2017356	0	0	0	0	0.59	0	0	0	0.029	
