Interactions associated to O00141
ID	Name	DTHybrid	kbmf	minhash	RLS	svm	drugbank	stitch	kiba	integrative
57391625	CHEMBL1952115	0	0	0	0	0.631	0	0	0	0.032	
57392519	SureCN1648742	0	0	0	0	0.177	0	0	0	0.009	
57393183	CHEMBL1957668	0	0	0	0	0.201	0	0	0	0.01	
57393214	SureCN3043703	0	0	0	0	0.361	0	0	0	0.018	
57393367	CHEMBL1952127	0	0	0	0	0.035	0	0	0	0.002	
57393368	CHEMBL1952131	0	0	0	0	0.638	0	0	0	0.032	
57393824	CHEMBL1915447	0	0	0	0	0.626	0	0	0	0.031	
57394905	CHEMBL1957662	0	0	0	0	0.271	0	0	0	0.014	
57394906	CHEMBL1957672	0	0	0	0	0.128	0	0	0	0.006	
57395088	CHEMBL1952130	0	0	0	0	0.63	0	0	0	0.032	
57395253	CHEMBL1933149	0	0	0	0	0.085	0	0	0	0.004	
57396000	SureCN1649566	0	0	0	0	0.195	0	0	0	0.01	
57396001	SureCN1649581	0	0	0	0	0.195	0	0	0	0.01	
57396415	CHEMBL1940988	0	0	0	0	0.415	0	0	0	0.021	
57396858	CHEMBL1952136	0	0	0	0	0.185	0	0	0	0.009	
57397435	CHEMBL1915633	0	0	0	0	0.731	0	0	0	0.037	
57397802	SureCN1649569	0	0	0	0	0.363	0	0	0	0.018	
57397862	CHEMBL1923216	0	0	0	0	0.688	0	0	0	0.034	
57398214	CHEMBL1940984	0	0	0	0	0.95	0	0	0	0.048	
57398622	CHEMBL1952114	0	0	0	0	0.159	0	0	0	0.008	
57398623	CHEMBL1952119	0	0	0	0	0.738	0	0	0	0.037	
57398624	CHEMBL1952137	0	0	0	0	0.443	0	0	0	0.022	
57398853	CHEMBL1258603	0	0	0	0	0.486	0	0	0	0.024	
57399464	SureCN1648117	0	0	0	0	0.549	0	0	0	0.027	
57400097	CHEMBL1957653	0	0	0	0	0.637	0	0	0	0.032	
57400098	CHEMBL1957654	0	0	0	0	0.629	0	0	0	0.031	
57400171	CHEMBL1922598	0	0	0	0	0.61	0	0	0	0.03	
57400283	CHEMBL1952116	0	0	0	0	0.488	0	0	0	0.024	
57400284	CHEMBL1952121	0	0	0	0	0.671	0	0	0	0.034	
57400285	CHEMBL1952122	0	0	0	0	0.661	0	0	0	0.033	
57400286	CHEMBL1952123	0	0	0	0	0.553	0	0	0	0.028	
57400298	CHEMBL1922128	0	0	0	0	0.288	0	0	0	0.014	
57400299	CHEMBL1922133	0	0	0	0	0.55	0	0	0	0.028	
57400580	CHEMBL1928565	0	0	0	0	0.537	0	0	0	0.027	
57400790	CHEMBL1915439	0	0	0	0	0.251	0	0	0	0.013	
57400855	CHEMBL1915640	0	0	0	0	0.267	0	0	0	0.013	
57401230	SureCN1647289	0	0	0	0	0.42	0	0	0	0.021	
57401363	SureCN521533	0	0	0	0	0.029	0	0	0	0.001	
57401959	CHEMBL1922600	0	0	0	0	0.657	0	0	0	0.033	
57402076	CHEMBL1952129	0	0	0	0	0.035	0	0	0	0.002	
57402100	SureCN1647662	0	0	0	0	0.303	0	0	0	0.015	
57402103	CHEMBL1922135	0	0	0	0	0.086	0	0	0	0.004	
57403370	SureCN1344988	0	0	0	0	0.882	0	0	0	0.044	
57403371	SureCN1345725	0	0	0	0	0.144	0	0	0	0.007	
57403470	SureCN1345046	0	0	0	0	0.264	0	0	0	0.013	
57403623	CHEMBL1957669	0	0	0	0	0.455	0	0	0	0.023	
57403844	CHEMBL1952120	0	0	0	0	0.925	0	0	0	0.046	
57403855	CHEMBL1922142	0	0	0	0	0.076	0	0	0	0.004	
5743	dexamethasone	0	0	0	0	0	0	0.848	0	0.63	
5746	mitomycin C	0	0	0	0	0	0	0	0	0	
57522736	CHEMBL2064662	0	0	0	0	0.936	0	0	0	0.047	
57522737	CHEMBL2064663	0	0	0	0	0.936	0	0	0	0.047	
57522850	SureCN2061702	0	0	0	0	0.923	0	0	0	0.046	
5754	cortisol	0	0	0	0	0	0	0.823	0	0.611	
58189559	CHEMBL2017341	0	0	0	0	0.302	0	0	0	0.015	
58191080	SureCN6524539	0	0	0	0	0.557	0	0	0	0.028	
58191081	SureCN6520689	0	0	0	0	0.356	0	0	0	0.018	
5833	spironolactone	0	0	0	0	0	0	0.157	0	0.117	
58395421	CHEMBL2152425	0	0	0	0	0.356	0	0	0	0.018	
58458198	SureCN2510258	0	0	0	0	0.641	0	0	0	0.032	
58458267	SureCN2267773	0	0	0	0	0.601	0	0	0	0.03	
58458278	SureCN2261487	0	0	0	0	0.394	0	0	0	0.02	
58458379	SureCN2262964	0	0	0	0	0.491	0	0	0	0.025	
58902644	SureCN5482253	0	0	0	0	0.096	0	0	0	0.005	
59258834	SureCN3330708	0	0	0	0	0.563	0	0	0	0.028	
59258852	SureCN1983446	0	0	0	0	0.623	0	0	0	0.031	
59258944	SureCN3327971	0	0	0	0	0.028	0	0	0	0.001	
59406184	SureCN2992899	0	0	0	0	0.142	0	0	0	0.007	
59406262	SureCN2982592	0	0	0	0	0.133	0	0	0	0.007	
59406271	SureCN2986194	0	0	0	0	0.601	0	0	0	0.03	
59503510	CHEMBL2022712	0	0	0	0	0.288	0	0	0	0.014	
59503511	CHEMBL2022119	0	0	0	0	0.193	0	0	0	0.01	
59503599	CHEMBL2022709	0	0	0	0	0.755	0	0	0	0.038	
59503615	CHEMBL2022368	0	0	0	0	0.336	0	0	0	0.017	
59503744	CHEMBL2022369	0	0	0	0	0.051	0	0	0	0.003	
5957	adenosine triphosphate	0	0	0	0	0	0	0.082	0	0.061	
59670989	SureCN192515	0	0	0	0	0.802	0	0	0	0.04	
59671004	SureCN193125	0	0	0	0	0.581	0	0	0	0.029	
59671085	SureCN191491	0	0	0	0	0.452	0	0	0	0.023	
59671148	SureCN191553	0	0	0	0	0.657	0	0	0	0.033	
59671179	SureCN191124	0	0	0	0	0.175	0	0	0	0.009	
59671180	SureCN192743	0	0	0	0	0.501	0	0	0	0.025	
59744417	SureCN3418300	0	0	0	0	0.459	0	0	0	0.023	
5994	progesterone	0	0	0	0	0	0	0.141	0	0.105	
6013	testosterone	0	0	0	0	0	0	0.766	0	0.569	
60154343	SureCN4038423	0	0	0	0	0.009	0	0	0	0	
60154736	CHEMBL2152283	0	0	0	0	0.341	0	0	0	0.017	
60155126	CHEMBL2148107	0	0	0	0	0.006	0	0	0	0	
60155209	CHEMBL2148108	0	0	0	0	0.006	0	0	0	0	
60156100	CHEMBL2152275	0	0	0	0	0.299	0	0	0	0.015	
60166988	CHEMBL2152945	0	0	0	0	0.319	0	0	0	0.016	
60166989	SureCN2317718	0	0	0	0	0.437	0	0	0	0.022	
60167140	CHEMBL2152959	0	0	0	0	0.525	0	0	0	0.026	
60837	irinotecan	0	0	0	0	0	0	0	0	0	
60961	adenosine	0	0	0	0	0	0	0.037	0	0.027	
61671	vanadyl	0	0	0	0	0	0	0.014	0	0.01	
6197	cycloheximide	0	0	0	0	0	0	0.793	0	0.589	
6419741	I gr	0	0	0	0	0	0	0.024	0	0.018	
6419764	IDR-E804	0	0	0	0	0	0	0.316	0	0.235	
6419957	streptomycin	0	0	0	0	0	0	0.015	0	0.011	
6503	tris	0	0	0	0	0	0	0.1	0	0.074	
6520576	AC1O76QB	0	0	0	0	0.003	0	0	0	0	
6539062	AC1O6Z2B	0	0	0	0	0.865	0	0	0	0.043	
6539063	AC1O6Z2D	0	0	0	0	0.071	0	0	0	0.004	
6539103	AC1O6Z4L	0	0	0	0	0.41	0	0	0	0.02	
6539104	AC1O6Z4N	0	0	0	0	0.874	0	0	0	0.044	
6539105	AC1O6Z4P	0	0	0	0	0.305	0	0	0	0.015	
6539108	AC1O6Z4V	0	0	0	0	0.617	0	0	0	0.031	
6539112	AC1O6Z53	0	0	0	0	0.227	0	0	0	0.011	
6539115	AC1O6Z59	0	0	0	0	0.067	0	0	0	0.003	
6539120	AC1O6Z5J	0	0	0	0	0.143	0	0	0	0.007	
6539128	AC1O6Z5Z	0	0	0	0	0.397	0	0	0	0.02	
6539129	AC1O6Z61	0	0	0	0	0.512	0	0	0	0.026	
6539540	AC1O6ZSO	0	0	0	0	0.444	0	0	0	0.022	
6539614	AC1O6ZWS	0	0	0	0	0.917	0	0	0	0.046	
6539616	AC1O6ZWW	0	0	0	0	0.182	0	0	0	0.009	
67161433	SureCN1789398	0	0	0	0	0.316	0	0	0	0.016	
67161792	SureCN1790192	0	0	0	0	0.219	0	0	0	0.011	
67162897	SureCN4923142	0	0	0	0	0.237	0	0	0	0.012	
67263749	SureCN2061044	0	0	0	0	0.882	0	0	0	0.044	
67263935	SureCN2061372	0	0	0	0	0.91	0	0	0	0.045	
67264228	SureCN2061867	0	0	0	0	0.814	0	0	0	0.041	
67264246	SureCN2061896	0	0	0	0	0.886	0	0	0	0.044	
67264510	SureCN2062368	0	0	0	0	0.952	0	0	0	0.048	
674305	AC1LDS3I	0	0	0	0	0.026	0	0	0	0.001	
679	DMSO	0	0	0	0	0	0	0.014	0	0.01	
68749727	SureCN3700310	0	0	0	0	0.389	0	0	0	0.019	
68777669	SureCN3765249	0	0	0	0	0.526	0	0	0	0.026	
68779704	SureCN3771211	0	0	0	0	0.209	0	0	0	0.01	
6918852	CC270	0	0	0	0	0	0	0	0	0	
69452226	SureCN5465562	0	0	0	0	0.32	0	0	0	0.016	
69453501	SureCN5469267	0	0	0	0	0.14	0	0	0	0.007	
69453791	SureCN5470119	0	0	0	0	0.24	0	0	0	0.012	
69457006	SureCN5478936	0	0	0	0	0.232	0	0	0	0.012	
69457015	SureCN5478968	0	0	0	0	0.014	0	0	0	0.001	
702	ethanol	0	0	0	0	0	0	0.715	0	0.531	
70675988	CHEMBL2177388	0	0	0	0	0.553	0	0	0	0.028	
70676312	CHEMBL2177368	0	0	0	0	0.42	0	0	0	0.021	
70676463	CHEMBL2178597	0	0	0	0	0.329	0	0	0	0.016	
70681746	CHEMBL2036008	0	0	0	0	0.843	0	0	0	0.042	
70681992	CHEMBL2047966	0	0	0	0	0.422	0	0	0	0.021	
70683853	CHEMBL2036011	0	0	0	0	0.319	0	0	0	0.016	
70684314	CHEMBL2062579	0	0	0	0	0.817	0	0	0	0.041	
70684808	CHEMBL2087668	0	0	0	0	0.598	0	0	0	0.03	
70685550	CHEMBL2022376	0	0	0	0	0.399	0	0	0	0.02	
70685638	CHEMBL2023841	0.345	0	0	0	0.774	0	0	0.541	0.458	
70685991	CHEMBL2036007	0	0	0	0	0.675	0	0	0	0.034	
70685992	CHEMBL2036009	0	0	0	0	0.179	0	0	0	0.009	
70686968	CHEMBL2087670	0	0	0	0	0.762	0	0	0	0.038	
70687792	CHEMBL2023845	0	0	0	0.372	0	0	0	0	0.019	
70692073	CHEMBL2029177	0	0	0	0	0.293	0	0	0	0.015	
70692306	CHEMBL2036006	0	0	0	0	0.939	0	0	0	0.047	
70692558	CHEMBL2047962	0	0	0	0	0.023	0	0	0	0.001	
70695757	CHEMBL2011920	0	0	0	0	0.387	0	0	0	0.019	
70695826	CHEMBL2012846	0	0	0	0	0.161	0	0	0	0.008	
70696546	CHEMBL2042695	0	0	0	0	0.055	0	0	0	0.003	
70697354	CHEMBL2087657	0	0	0	0	0.375	0	0	0	0.019	
70789751	V-E-K	0	0	0	0	0.589	0	0	0	0.029	
71074152	CHEMBL2177725	0	0	0	0	0.614	0	0	0	0.031	
71450398	CHEMBL2204065	0	0	0	0	0.698	0	0	0	0.035	
71450452	CHEMBL2204778	0	0	0	0	0.818	0	0	0	0.041	
71450453	CHEMBL2204782	0	0	0	0	0.663	0	0	0	0.033	
71450782	CHEMBL2216857	0	0	0	0	0.468	0	0	0	0.023	
71452282	CHEMBL2204785	0	0	0	0	0.073	0	0	0	0.004	
71452283	CHEMBL2204787	0	0	0	0	0.574	0	0	0	0.029	
71452284	CHEMBL2204794	0	0	0	0	0.56	0	0	0	0.028	
71452608	CHEMBL2216832	0	0	0	0	0.43	0	0	0	0.021	
71454002	CHEMBL2203772	0	0	0	0	0.28	0	0	0	0.014	
71454033	CHEMBL2204066	0	0	0	0	0.458	0	0	0	0.023	
71454035	CHEMBL2204068	0	0	0	0	0.953	0	0	0	0.048	
71454037	CHEMBL2204073	0	0	0	0	0.348	0	0	0	0.017	
71454328	CHEMBL2208015	0	0	0	0	0.794	0	0	0	0.04	
71454499	CHEMBL2113065	0	0	0	0	0.532	0	0	0	0.027	
71455817	CHEMBL2204784	0	0	0	0	0.715	0	0	0	0.036	
71455818	CHEMBL2204788	0	0	0	0	0.632	0	0	0	0.032	
71455860	CHEMBL2205426	0	0	0	0	0	0	0.584	0.031	0.443	
71456036	CHEMBL2207509	0	0	0	0	0.158	0	0	0	0.008	
71459442	CHEMBL2204072	0	0	0	0	0.728	0	0	0	0.036	
71459445	CHEMBL2204075	0	0	0	0	0.827	0	0	0	0.041	
71459500	CHEMBL2204776	0	0	0	0	0.902	0	0	0	0.045	
71459502	CHEMBL2204781	0	0	0	0	0.411	0	0	0	0.021	
71459503	CHEMBL2203302	0	0	0	0	0.663	0	0	0	0.033	
71459692	CHEMBL2206629	0	0	0	0	0.808	0	0	0	0.04	
71459751	CHEMBL2207511	0	0	0	0	0.664	0	0	0	0.033	
71460129	CHEMBL2147551	0	0	0	0	0.37	0	0	0	0.018	
71461167	CHEMBL2203768	0	0	0	0	0.529	0	0	0	0.026	
71461242	CHEMBL2204790	0	0	0	0	0.298	0	0	0	0.015	
71461243	CHEMBL2204791	0	0	0	0	0.821	0	0	0	0.041	
71461405	CHEMBL2206628	0	0	0	0	0.232	0	0	0	0.012	
71462927	CHEMBL2204067	0	0	0	0	0.769	0	0	0	0.038	
71462973	CHEMBL2204793	0	0	0	0	0.524	0	0	0	0.026	
71463199	CHEMBL2207508	0	0	0	0	0.541	0	0	0	0.027	
72425	teleocidin B	0	0	0	0	0.054	0	0	0	0.003	
75436	NSC 9301	0	0	0	0	0.208	0	0	0	0.01	
770920	AC1LGGTS	0	0	0	0	0.272	0	0	0	0.014	
77998	rosiglitazone	0	0	0	0	0	0	0.782	0	0.581	
8515	SP600125	0	0	0	0	0	0	0.743	0	0.552	
9549301	RGB-286147	0	0	0	0	0.144	0	0	0	0.007	
9802111	SureCN937402	0	0	0	0	0.429	0	0	0	0.021	
9802514	SureCN7085779	0	0	0	0	0.173	0	0	0	0.009	
9808844	telatinib	0	0	0	0	0.301	0	0	0	0.015	
9818220	CHEMBL79920	0	0	0	0	0.398	0	0	0	0.02	
9819877	SureCN668459	0	0	0	0	0.14	0	0	0	0.007	
9822928	SureCN6437389	0	0	0	0	0.473	0	0	0	0.024	
9843775	Q-G-G	0	0	0	0	0.705	0	0	0	0.035	
9845718	SureCN2083892	0	0	0	0	0.123	0	0	0	0.006	
9858505	SureCN6590368	0	0	0	0	0.133	0	0	0	0.007	
9868139	SureCN4914492	0	0	0	0	0.379	0	0	0	0.019	
9869773	CHEBI:315431	0	0	0	0.018	0	0	0	0	0.001	
9869943	LS-77924	0	0	0	0	0	0	0	0.001	0.001	
9885165	CHEMBL1088012	0	0	0	0	0.292	0	0	0	0.015	
9889848	SureCN5733377	0	0	0	0	0.427	0	0	0	0.021	
9889980	Ro-32-0557	0	0	0	0.012	0	0	0	0	0.001	
9903151	CHEBI:406528	0	0	0	0	0.869	0	0	0	0.043	
9909170	SureCN5733076	0	0	0	0	0.238	0	0	0	0.012	
9917045	SureCN4092237	0	0	0	0	0.478	0	0	0	0.024	
9924643	CHEBI:406683	0	0	0	0	0.867	0	0	0	0.043	
9925230	SureCN2203163	0	0	0	0	0.555	0	0	0	0.028	
9930716	SureCN6437186	0	0	0	0	0.758	0	0	0	0.038	
9931765	SureCN5733797	0	0	0	0	0.341	0	0	0	0.017	
9934897	CHEBI:198282	0	0	0	0	0.905	0	0	0	0.045	
9947841	Jak3 inhibitor VI	0	0	0	0	0	0	0.726	0	0.539	
9948658	SureCN8487741	0	0	0	0	0.029	0	0	0	0.001	
9950385	SureCN667897	0	0	0	0	0.337	0	0	0	0.017	
9952109	UK-371804	0	0	0	0	0.728	0	0	0	0.036	
9954785	SureCN5743898	0	0	0	0	0.52	0	0	0	0.026	
9962496	CHEBI:604164	0	0	0	0	0.624	0	0	0	0.031	
9980480	CHEBI:279292	0	0	0	0	0.353	0	0	0	0.018	
9987251	CHEMBL80844	0	0	0	0	0.097	0	0	0	0.005	
9988610	CHEBI:283365	0	0	0	0	0.693	0	0	0	0.035	
9993058	SureCN5473350	0	0	0	0	0.351	0	0	0	0.018	
