uniprot_ID	aliase
Q15349	UPI000006DAD2
Q16288	UPI000006DC82
Q8NE63	UPI000006DCD3
Q9NYA1	UPI000006DED4
Q9UIK4	UPI000006DFD1
Q9NR20	UPI000006E05C
O95747	UPI000006E0D0
Q9P289	UPI000006E1FC
P17612	UPI000006E367
P45984	UPI000006E3AD
Q07912	UPI000006E4CB
Q8WU08	UPI000006E90A
Q92630	UPI000006E92B
Q9HBH9	UPI000006E9B4
P51451	UPI000006EA28
O96017	UPI000006EA3C
Q05397	UPI000006ED61
Q13464	UPI000006F0A4
Q9H0K1	UPI000006F406
Q00537	UPI000006F45A
P06241	UPI000006F756
O43293	UPI000006F7FA
Q99755	UPI000006F821
O75676	UPI000006F835
Q16620	UPI000006FA0D
O43318	UPI000006FD25
Q13188	UPI000006FDDC
Q9UL54	UPI000006FE55
P49759	UPI000006FE56
Q13164	UPI000006FED0
Q13557	UPI000006FF25
Q9UBU7	UPI0000070234
P53671	UPI00000703D1
Q8TDC3	UPI0000070495
Q9HBH9	UPI0000070525
Q9BWU1	UPI0000070643
Q9HAZ1	UPI000007065C
Q9H2G2	UPI0000070709
P31749	UPI0000070813
Q13188	UPI0000070826
Q96D53	UPI000007089F
Q8NEB9	UPI00000708CE
Q9NWT8	UPI00000709CC
Q9NYL2	UPI00000709DD
Q96RR4	UPI00000709F0
P54760	UPI0000070A50
Q13873	UPI0000070B94
Q56UN5	UPI0000070C24
Q99755	UPI0000071126
P52333	UPI0000071146
O96013	UPI000007121D
Q8TD08	UPI00000717E5
Q96D53	UPI0000071B0F
P11802	UPI0000071B60
P00519	UPI0000071CD4
Q7KZI7	UPI0000071CFD
Q9BUB5	UPI0000071D9F
Q9HBH9	UPI0000071DC5
Q16620	UPI0000071E0D
Q9P289	UPI0000071EAD
Q99570	UPI0000071EF3
P48730	UPI0000071F44
Q9H4A3	UPI0000071FBF
P54619	UPI000007202F
Q16854	UPI0000072129
Q93100	UPI00000721A8
P22694	UPI00000722D2
Q9H2K8	UPI000007231B
Q13131	UPI0000072493
P51955	UPI000007264C
Q16875	UPI0000072A6F
O96017	UPI0000072B3E
Q96RR4	UPI0000072CCA
Q13163	UPI0000072D4A
Q86Z02	UPI0000072DD3
P21860	UPI0000072E0C
Q12852	UPI00000730A5
Q8TDX7	UPI0000073180
P29317	UPI00000731AB
Q9UKI8	UPI0000073255
Q9BUB5	UPI0000073749
Q99986	UPI0000073867
O43318	UPI00000738DA
Q8N568	UPI00000738FA
Q99755	UPI00000739E5
Q9HC98	UPI0000073A0A
P24723	UPI0000073BBF
P33981	UPI0000073C7B
Q16644	UPI0000073D7E
Q9UL54	UPI0000073D88
O95835	UPI0000073DC2
Q9UPZ9	UPI0000073DE8
Q15746	UPI0000073F36
Q9NYL2	UPI0000073F69
Q99759	UPI0000074003
Q15750	UPI0000074095
P78362	UPI000007420D
Q05397	UPI000007421A
O00444	UPI000007426E
O14733	UPI00000742F6
Q15569	UPI0000074302
O14730	UPI000007436D
P20794	UPI0000074371
P43403	UPI00000743CC
P21802	UPI00000743D5
Q8IVW4	UPI00000745AD
O15530	UPI000007469D
P48736	UPI00000746B8
P29322	UPI00000746E3
Q96RR4	UPI000007477F
Q96RR4	UPI0000074780
O95819	UPI00000747E2
Q8IVH8	UPI00000747E6
Q13555	UPI0000087870
P06241	UPI0000087FDD
P24941	UPI00001105FA
Q00534	UPI00001108FA
Q16539	UPI0000110FF1
P11802	UPI0000113582
Q00535	UPI0000113588
P43403	UPI000011C8BA
P36897	UPI000011D62A
P37173	UPI000011DD7E
P27144	UPI000011E13C
P00533	UPI000011F91B
Q96Q40	UPI0000125024
P54646	UPI00001250A9
P54619	UPI00001250B2
Q9UGJ0	UPI00001250B5
P42684	UPI0000125140
P55263	UPI00001255EA
P16066	UPI0000125B3D
P20594	UPI0000125B42
P57078	UPI0000125B50
P27037	UPI0000126673
Q13873	UPI0000126A3B
Q15078	UPI000012738E
O00311	UPI0000127400
P50613	UPI0000127431
P49760	UPI0000127AD2
P49761	UPI0000127AD3
P41240	UPI0000128541
P27707	UPI0000128FC6
Q16854	UPI000012921F
O75956	UPI00001296A5
Q13627	UPI0000129A31
P54764	UPI000012A077
P29322	UPI000012A07B
P54762	UPI000012A07E
P21860	UPI000012A113
Q05397	UPI000012A4FB
P21802	UPI000012A72A
P22607	UPI000012A72C
P22455	UPI000012A72D
P09769	UPI000012A72F
P42345	UPI000012ABD3
O14976	UPI000012B04A
P51570	UPI000012B056
P43250	UPI000012BADE
Q9H2X6	UPI000012C71E
P08069	UPI000012D3EA
P14616	UPI000012D8BD
O60674	UPI000012DA9E
Q15418	UPI000012DB2C
P51812	UPI000012DB2E
P48730	UPI000012DC64
P49674	UPI000012DC67
Q13555	UPI000012DC96
P06732	UPI000012DCC3
Q13237	UPI000012DDC6
Q13976	UPI000012DDCD
P50053	UPI000012DE02
P04183	UPI000012DE94
P46019	UPI000012DF4B
P15735	UPI000012DF54
P05771	UPI000012DF67
Q02156	UPI000012DF6B
Q04759	UPI000012DF74
Q00536	UPI000012DFE1
P43405	UPI000012E0DD
Q99683	UPI000012EAD5
O43318	UPI000012EAD6
Q16659	UPI000012F177
P45983	UPI000012F17A
P53778	UPI000012F180
O15264	UPI000012F182
P36507	UPI000012F489
P46734	UPI000012F48C
P45985	UPI000012F48E
Q13163	UPI000012F490
P52564	UPI000012F492
O14733	UPI000012F494
Q96PY6	UPI000012FF26
P51955	UPI000012FF27
O75914	UPI0000131224
Q15120	UPI00001314C5
O15530	UPI00001314D4
P09619	UPI0000131791
P16234	UPI0000131793
P53350	UPI0000131BF9
P07949	UPI00001336E1
O43353	UPI00001338F2
Q15835	UPI0000133B08
Q9NYY3	UPI0000135B35
Q9NRA0	UPI0000135E14
Q9Y6E0	UPI000013606E
Q8TDR2	UPI0000136072
Q13043	UPI00001360FF
O76039	UPI0000136103
O94804	UPI0000136104
Q15831	UPI0000136105
Q9UQB9	UPI000013610A
Q15750	UPI0000136861
Q06418	UPI000013788A
P35916	UPI0000138777
P30291	UPI0000138EF4
P43403	UPI000013C370
P45984	UPI000013C56A
Q14004	UPI000013C5E3
O15146	UPI000013C5FB
Q00532	UPI000013C6E9
O14965	UPI000013C70F
O14730	UPI000013C732
P23443	UPI000013C873
Q9Y478	UPI000013C8F7
P51957	UPI000013C96A
Q96RG2	UPI000013C995
O00141	UPI000013CA0E
Q9HC98	UPI000013CA38
P00749	UPI000013CB02
Q16512	UPI000013CB15
P24941	UPI000013CB21
P35558	UPI000013CB5A
Q9H4A3	UPI000013CD65
Q02779	UPI000013CDAC
P42680	UPI000013CFAE
P50750	UPI000013D041
Q9Y616	UPI000013D14A
Q5TCQ9	UPI000013D18B
Q8IYT8	UPI000013D19B
Q96RR4	UPI000013D208
Q9Y5S2	UPI000013D27E
O00418	UPI000013D387
P41279	UPI000013D395
P29376	UPI000013D463
P29376	UPI000013D464
P08922	UPI000013D467
Q9UKI8	UPI000013D46B
Q9UEW8	UPI000013D46D
P42336	UPI000013D494
Q86Y07	UPI000013D498
P42681	UPI000013D4F9
P29597	UPI000013D573
P04629	UPI000013D5D3
Q8IVW4	UPI000013D5FE
P35790	UPI000013D662
O00443	UPI000013D6B3
O15111	UPI000013D6C7
P00519	UPI000013D6D4
O75747	UPI000013D6EF
Q16288	UPI000013D7A1
P22694	UPI000013D8BB
P54756	UPI000013D9D9
P21709	UPI000013DA82
P07948	UPI000013DACD
Q13153	UPI000013DB7F
O14757	UPI000013DBA3
Q9NRM7	UPI000013DBF5
P16591	UPI000013DC55
P17948	UPI000013DCDD
Q13523	UPI000013DD12
Q9BVS4	UPI000013DD20
P17252	UPI000013DD98
P15056	UPI000013DF26
Q09013	UPI000013E038
Q9BZL6	UPI000013E03A
P22455	UPI000013E0B8
Q12851	UPI000013E13D
Q16832	UPI000013E1B4
Q12866	UPI000013E252
Q15746	UPI000013E30E
Q04912	UPI000013E344
Q16816	UPI000013E406
P22612	UPI000013E448
P00519	UPI000013E4DE
P30530	UPI000013E6DB
P30530	UPI000013E6DC
O95819	UPI000013E7B3
O00329	UPI000013E807
Q9NZJ5	UPI000013E87D
Q9H422	UPI000013E886
P23919	UPI000013EA9F
O94921	UPI000013EAF4
Q02750	UPI000013EBC9
P06493	UPI000013EBE9
Q9H4B4	UPI000013ED1D
Q9HC98	UPI000013ED34
Q13164	UPI000013ED37
Q13153	UPI000013ED74
Q9UL54	UPI000013EDDA
Q8NG66	UPI000013F25D
P42684	UPI000013F31B
P42679	UPI000013FB32
Q96GD4	UPI000013FD00
P43250	UPI000013FD9D
O00506	UPI000013FE30
P06493	UPI000013FE3C
Q13557	UPI000013FFDA
P08581	UPI000014033E
Q9UEE5	UPI00001405A1
Q12852	UPI00001407EE
Q8NG66	UPI00001408C9
P27361	UPI0000140DA1
O14733	UPI0000140E6F
P06213	UPI0000140EE6
Q8N5S9	UPI0000141119
Q93100	UPI0000141140
P06241	UPI0000141141
P06241	UPI0000141151
Q13523	UPI0000141292
O95819	UPI000014130C
Q8NEV4	UPI000014140A
Q9Y6M4	UPI000014149D
Q8TF76	UPI0000141654
Q86UX6	UPI000014177C
P11362	UPI00001418CE
Q14004	UPI00001418E1
Q13177	UPI0000141B02
P35916	UPI00001488E7
P42679	UPI000014A55C
P24941	UPI000014FB78
Q13233	UPI000015153B
P06239	UPI0000151F17
P07332	UPI0000152269
Q8IWQ3	UPI0000155270
O14733	UPI000015558E
Q86V86	UPI00001582C4
Q8NEB9	UPI000015F4B9
P07949	UPI0000160664
Q13163	UPI0000160681
Q9P2K8	UPI0000160791
P54819	UPI000016090B
Q15746	UPI0000160F79
Q9UQM7	UPI0000161115
P53779	UPI00001612A1
P29323	UPI000016135C
P45984	UPI0000161420
P45984	UPI0000161421
P11362	UPI00001618F1
O94921	UPI0000161B93
Q9BQI3	UPI0000161BAE
P54753	UPI0000161C94
P29320	UPI0000163BE4
Q13554	UPI0000164A3E
Q13554	UPI0000164A3F
P54819	UPI000016781E
Q13555	UPI000016781F
Q9UQM7	UPI00001678B1
Q8N4C8	UPI00001678BB
Q96RR4	UPI00001678BE
Q9NSY1	UPI0000167B62
Q9BXU1	UPI0000167B73
P11362	UPI0000167BB6
Q9UM73	UPI00001684DA
O14920	UPI0000169E74
Q05513	UPI0000169EB7
P53671	UPI0000169F37
P06239	UPI0000169F3B
Q96GD4	UPI0000169F3D
P49760	UPI0000169F47
P11274	UPI000016A088
Q13976	UPI000016A69C
P07948	UPI000016AC37
P05771	UPI000016AEB8
P30291	UPI000017A3FF
Q2M2I8	UPI0000186919
P68400	UPI000018691B
O14578	UPI00001908FD
Q5VT25	UPI000019097C
Q5VT25	UPI000019097D
Q86UX6	UPI0000192113
O95835	UPI0000197F45
O60331	UPI000019C574
P23443	UPI00001A3E8F
P78362	UPI00001A4785
P06241	UPI00001A8380
P22694	UPI00001A9CCB
O00141	UPI00001A9D09
Q9BUB5	UPI00001A9DCE
O00329	UPI00001AED46
P11274	UPI00001AEE0D
Q13705	UPI00001AF0AE
Q09013	UPI00001AF19C
Q9NYA1	UPI00001AF3B5
Q9Y3S1	UPI00001B09BB
O96013	UPI00001B249A
P24723	UPI00001B24A6
Q99640	UPI00001B578B
O75914	UPI00001B60C1
Q86UE8	UPI00001B6B0E
Q86UE8	UPI00001B6B0F
Q86UE8	UPI00001B6B10
Q9NSY1	UPI00001BDC7C
Q9NSY1	UPI00001BDC7D
O43353	UPI00001D6981
Q96PY6	UPI00001D76CA
P80192	UPI00001D7B5C
Q6XUX3	UPI00001D7D39
Q07002	UPI00001D7D3B
Q16875	UPI00001F8ACF
Q8NEV4	UPI00001F9050
P45983	UPI00001F9892
Q8IWQ3	UPI00001F9A8A
Q8IWQ3	UPI00001F9A8E
Q13418	UPI00001F9C62
O00443	UPI00001F9E07
Q9UBS0	UPI00001FAD74
O75385	UPI00001FB0D9
Q00537	UPI00001FB31F
O14519	UPI00001FB91D
Q9Y478	UPI00001FBC50
Q9NR20	UPI00001FBE07
Q9NWZ3	UPI00001FC048
P54619	UPI00001FC123
P11802	UPI00001FC644
P36888	UPI00001FC90B
P17948	UPI00001FC918
Q8TD19	UPI00001FD89B
Q9P2K8	UPI00001FE22C
P19784	UPI00001FF2E8
Q99640	UPI00001FF80C
Q99640	UPI00001FF80D
P04626	UPI0000200C04
Q99759	UPI00002011CC
O75460	UPI0000201263
P17252	UPI00002012DC
P07947	UPI00002018F9
Q8NEB9	UPI0000201C43
O60331	UPI0000203040
P06213	UPI000020324D
P52333	UPI000020370C
P54819	UPI0000203E8B
P54819	UPI0000203E90
P27144	UPI00002044F4
P29323	UPI000020465E
P04629	UPI0000204AA8
O95382	UPI0000205587
O00750	UPI00002056D1
P57059	UPI0000206F2B
P53671	UPI000020755A
Q8TCT0	UPI00002079D6
Q86Y07	UPI00002084A6
Q2M2I8	UPI00002085EF
Q9Y2U5	UPI0000208C78
Q8WXR4	UPI000020907B
Q9UKI8	UPI0000209093
P49759	UPI000020936D
Q04912	UPI0000209D07
Q15746	UPI000020A0AE
P41743	UPI000020A798
Q9UKE5	UPI000020A7B7
P04049	UPI000020AB65
O14976	UPI000020B996
P32298	UPI000020BAEC
P32298	UPI000020BAF2
P42681	UPI000020BC6E
Q13131	UPI000020C9F6
Q9HAZ1	UPI000020CCB8
Q9HAZ1	UPI000020CCBC
Q9HAZ1	UPI000020CCBE
P45984	UPI000020CD46
P48729	UPI000020CF5D
Q15375	UPI000020D352
Q9Y6R4	UPI000020D428
Q15349	UPI000020D48C
Q96SB4	UPI000020DBDD
Q9BWU1	UPI000020E0B2
Q9UGJ0	UPI000020F369
O94921	UPI000020F50B
P08581	UPI000020F975
Q8TD08	UPI000020FE9C
P53355	UPI0000210C2F
Q02763	UPI000021121E
P36897	UPI000021150D
P10398	UPI0000211F5C
P60891	UPI0000212229
Q15120	UPI00002124D4
P32189	UPI00002124F4
Q86Z02	UPI000021BFB1
Q86Z02	UPI000021BFB2
Q07912	UPI000021D19E
Q09013	UPI0000223FEB
Q9BUB5	UPI0000225CA1
Q6P3R8	UPI0000227E77
Q9P2K8	UPI0000229B92
P48730	UPI000022A221
Q8TDC3	UPI000022A9EC
Q9UQ88	UPI000022B1E1
Q8TDR2	UPI0000231BDD
Q13555	UPI0000231BE5
Q6XUX3	UPI000023360E
Q9Y3S1	UPI0000236D76
P53779	UPI0000237C7F
P42684	UPI000023B7DF
P54756	UPI0000246F3F
Q9Y6M4	UPI0000246F69
O96017	UPI000034E4A3
O96017	UPI000034E4A4
O96017	UPI000034E4A6
O96017	UPI000034E4A7
O96017	UPI000034E4A8
O75116	UPI000034ECB0
P32189	UPI000034ECC5
Q07002	UPI000035030C
O95835	UPI0000350795
P29323	UPI0000350824
Q13131	UPI00003529FB
Q9Y6M4	UPI000035B1BD
Q9Y6M4	UPI000035B1BE
P35790	UPI000035E2C8
Q6ZN16	UPI000035E7BE
Q8IWQ3	UPI000035E827
Q9UQ88	UPI00003664B8
Q5TCQ9	UPI000036656D
P04629	UPI00003665B8
Q2TB90	UPI00003666D2
Q9H4A3	UPI0000366853
P49761	UPI0000366A75
Q16288	UPI0000366A9D
Q16512	UPI0000366D4D
P19525	UPI0000366EEE
Q05655	UPI000036B5D4
Q13153	UPI0000371692
P20794	UPI00003733FA
P51451	UPI0000373F0A
Q9BYT3	UPI0000373F78
Q9H4A3	UPI000037546C
P36897	UPI00003782E5
Q96L34	UPI0000378336
Q9UQB9	UPI00003BE954
Q9P2K8	UPI00003E27B6
P22694	UPI00003E2884
Q8TDR2	UPI00003FCD67
Q9NRP7	UPI00003FECB2
Q9NWZ3	UPI0000401AEB
Q05823	UPI0000401FA7
P34947	UPI0000404ACF
O75676	UPI00004059E5
Q9NWZ3	UPI0000406B00
Q8NEB9	UPI000040B873
P22694	UPI000040D1D9
P54819	UPI000040D586
Q99755	UPI000040D7A5
Q96RG2	UPI0000411E98
Q15746	UPI000041296F
P43250	UPI0000413D06
Q9BXU1	UPI0000415A75
Q16816	UPI000041689C
Q14680	UPI0000417C10
Q14680	UPI0000417C11
P42338	UPI000041A0E5
O75676	UPI000041B95D
Q9NQU5	UPI000041D299
Q9Y463	UPI000041EF35
Q8TDX7	UPI0000420099
P49674	UPI0000421335
O00444	UPI0000422B71
P27707	UPI0000422DCB
Q7KZI7	UPI000042704E
P32298	UPI000042B0BE
P32298	UPI000042B0BF
Q9UQB9	UPI00004443F6
O15264	UPI00004560FE
Q9UQ88	UPI0000456110
Q15139	UPI0000456761
O15530	UPI0000456903
Q9NRA0	UPI0000456CF3
Q96RG2	UPI0000456F4C
Q9Y6R4	UPI00004574E1
Q9Y3S1	UPI0000457774
Q9Y3S1	UPI0000457775
P78527	UPI000045790C
P78527	UPI000045790D
P42684	UPI0000458861
Q16875	UPI0000458880
Q16875	UPI0000458881
Q16875	UPI0000458882
Q16875	UPI0000458884
O15075	UPI0000458885
O15146	UPI000045888B
O15146	UPI000045888C
P53355	UPI00004588C7
Q9HC98	UPI00004588E2
Q9HC98	UPI00004588E3
Q9HC98	UPI00004588E4
Q9HC98	UPI00004588E5
Q9HC98	UPI00004588E6
Q9HC98	UPI00004588E7
Q8NEV4	UPI0000458972
Q5TCQ9	UPI00004589AE
Q5VT25	UPI0000458A1E
P36888	UPI0000458A9A
Q9P0L2	UPI0000458AC4
Q05513	UPI0000469EA1
Q15418	UPI000046D37A
Q15349	UPI000046FE06
P41279	UPI000046FE42
P41279	UPI000046FE43
P41279	UPI000046FE44
O00311	UPI000046FEFD
P42345	UPI000047004A
Q05513	UPI000047005D
Q16832	UPI000047007B
Q16832	UPI000047007C
Q16832	UPI000047007D
P22694	UPI00004700A5
P22694	UPI00004700A6
P22694	UPI00004700A7
P22694	UPI00004700A8
P22694	UPI00004700A9
P22694	UPI00004700AA
P22694	UPI00004700AB
P22694	UPI00004700AC
P29323	UPI00004700FF
O15146	UPI0000470136
Q05513	UPI00004701B9
P00749	UPI0000470216
O00750	UPI0000470232
O00750	UPI0000470233
O00750	UPI0000470234
Q15418	UPI0000470244
Q15418	UPI0000470245
P16066	UPI000047033A
Q13976	UPI000047033D
Q15349	UPI00004708C3
Q96NX5	UPI00004708E4
Q9UQ88	UPI0000470903
Q9UQ88	UPI0000470904
Q9UQ88	UPI0000470905
P42345	UPI0000470A50
O14965	UPI0000470AC5
O14965	UPI0000470AC8
P08922	UPI0000470AE6
O00141	UPI0000470B0C
O00141	UPI0000470B0D
Q16513	UPI0000470B30
P35590	UPI0000470B88
Q86Z02	UPI0000470C49
Q13043	UPI0000470C95
O15264	UPI0000470C9D
O15264	UPI0000470C9E
Q96SB4	UPI0000470CAA
Q6DT37	UPI000047C9E2
Q92772	UPI000048026C
Q96PY6	UPI0000480389
Q9UBS0	UPI0000488495
Q9UBS0	UPI0000488496
P17948	UPI0000488BDC
Q09013	UPI000048A31D
Q15831	UPI000048A552
Q15759	UPI000048B540
O75716	UPI000048BE0E
P29320	UPI000048BECE
Q9UBE8	UPI000049409B
Q9Y6R4	UPI000049E061
Q02763	UPI000049E0D7
Q93100	UPI000049E314
Q9Y572	UPI00004A06AF
Q8IWQ3	UPI00004A06B2
Q9Y6E0	UPI00004A0D5C
Q9Y6E0	UPI00004A0D5D
Q13976	UPI00004A0D8A
P50750	UPI00004A2D8D
Q9BWU1	UPI00004A2DF7
P51812	UPI00004A2E23
P51812	UPI00004A2E25
Q13523	UPI00004A3980
P60891	UPI00004A3A4C
O75914	UPI00004A3AAE
Q13976	UPI00004A3B41
Q9HBY8	UPI00004A3B90
Q9HBY8	UPI00004A3B91
Q9HBY8	UPI00004A3B92
P08922	UPI00004A3B93
Q07912	UPI00004C9B08
Q04759	UPI00004DC51A
Q8IVH8	UPI00004DEC3D
Q13535	UPI00004EAD0A
Q9P0L2	UPI00004F6EFE
Q7KZI7	UPI00004F6F00
Q7KZI7	UPI00004F6F05
Q7KZI7	UPI00004F6F06
Q7KZI7	UPI00004F6F08
P06239	UPI00004F77E3
Q56UN5	UPI00004F77F2
Q56UN5	UPI00004F77F3
Q56UN5	UPI00004F77F5
Q56UN5	UPI00004F77F6
Q96Q15	UPI00004F8E22
Q13188	UPI00004FB517
P45985	UPI00004FB51A
P32298	UPI000050AA2B
Q9NR20	UPI000050AAE2
P00533	UPI000050D030
P49760	UPI0000519157
P37173	UPI000053030E
P54619	UPI00005307F8
Q8N4C8	UPI000053F60D
P48729	UPI000053FD0F
P53779	UPI000056F207
Q13418	UPI0000577821
O75956	UPI0000577A28
O15530	UPI00005783F4
Q15303	UPI0000579525
P04626	UPI0000596967
P22455	UPI0000596978
O95382	UPI000059CF8D
O95382	UPI000059CF8E
Q16513	UPI000059D003
Q16513	UPI000059D004
Q86Z02	UPI000059D030
Q16832	UPI000059D060
Q8TDX7	UPI000059D07B
Q5VT25	UPI000059D0CC
Q5VT25	UPI000059D0CD
Q5VT25	UPI000059D0CE
Q5VT25	UPI000059D0CF
Q16875	UPI000059D0FB
Q04759	UPI000059D0FC
P41279	UPI000059D12F
P45983	UPI000059D143
P45983	UPI000059D144
Q13555	UPI000059D17C
P21802	UPI000059D1C0
P21802	UPI000059D1C1
P21802	UPI000059D1C2
P21802	UPI000059D1C3
P21802	UPI000059D1C5
Q86UX6	UPI000059D1D3
Q86UX6	UPI000059D1D4
Q9Y6E0	UPI000059D1F9
O15530	UPI000059D2F7
Q32MK0	UPI000059D380
Q09013	UPI000059D74F
Q9BWU1	UPI000059D913
P48729	UPI00005A0845
P28482	UPI00005A4AF1
Q05397	UPI00005A6C33
Q00536	UPI00005A7369
Q07912	UPI00005A82AF
Q96Q40	UPI00005A8A9D
Q9UGI9	UPI00005AB37B
P60891	UPI00005ABAA6
Q93100	UPI00005AE41F
Q5VT25	UPI00005D3C32
Q5VT25	UPI00005D3C33
P45983	UPI00005DB391
P50750	UPI00005E2724
Q12851	UPI000066D8FB
Q5S007	UPI000066D916
Q8N5S9	UPI000066D94A
P35590	UPI000067CA81
P35590	UPI000067CA84
P07333	UPI000067CA85
O14578	UPI0000683C41
P45984	UPI0000693E55
Q7KZI7	UPI000069648C
Q86Y07	UPI00006A781D
O14976	UPI00006C0840
Q5S007	UPI00006C128E
Q13557	UPI00006E165A
P54619	UPI00006E16A6
Q96RR4	UPI0000D4737D
Q9UBE8	UPI0000D48A70
O96017	UPI0000D48AD4
Q8NEB9	UPI0000D49329
O43283	UPI0000D495F8
P36888	UPI0000D4A161
P32298	UPI0000D4A545
P37023	UPI0000D4ADA0
Q9NY57	UPI0000D4B9BF
P08069	UPI0000D4BA5C
P04626	UPI0000D4C617
P49759	UPI0000D4C7C3
P27361	UPI0000D4CAE9
O14757	UPI0000D4CC37
P15735	UPI0000D4CE1F
Q9UBS0	UPI0000D4D28D
Q13554	UPI0000D4D341
P27361	UPI0000D4D42F
P04183	UPI0000D4E179
P25098	UPI0000D4E2BC
O75716	UPI0000D4E4D1
P49674	UPI0000D4E54E
Q00536	UPI0000D4E7EF
Q9Y2H9	UPI0000D4E9B0
O96017	UPI0000D4EA8E
P07332	UPI0000D4EC4C
P17612	UPI0000D4ED97
P49840	UPI0000D4EFA9
Q9BYT3	UPI0000D4FE7F
P27361	UPI0000D579B4
O95819	UPI0000D6120D
Q13557	UPI0000D615AE
Q8N568	UPI0000D615C8
Q8N568	UPI0000D615C9
Q9NRA0	UPI0000D617E1
P51957	UPI0000D61B17
O75914	UPI0000D61DBC
O96017	UPI0000D6212B
P80192	UPI0000D62427
Q13627	UPI0000D6253F
Q15118	UPI0000D6BFDD
Q9BUB5	UPI0000D6DD0D
Q13557	UPI0000D9B205
Q96PY6	UPI0000DA6BE2
P31751	UPI0000DBDD77
Q13315	UPI0000DBEF44
Q6PHR2	UPI0000DD82B4
Q14680	UPI0000DE2241
Q14680	UPI0000DE2242
Q8NEV4	UPI0000DFEE69
Q9Y2H1	UPI0000E004CE
P21860	UPI0000E00827
Q02750	UPI0000E020B3
P15735	UPI0000E029C8
P48730	UPI0000E03C43
P42679	UPI0000E04101
Q9NRA0	UPI0000E04A3E
Q9UQB9	UPI0000E04CB6
P68400	UPI0000E06376
Q9NZJ5	UPI0000E076DA
O94921	UPI0000E0AD95
P51812	UPI0000E0C37B
P22694	UPI0000E1EA0D
Q05397	UPI0000E21CB6
Q15119	UPI0000E2494A
Q9C098	UPI0000E2657D
Q6ZN16	UPI0000E444D0
Q15746	UPI0000E4C8FC
P42684	UPI0000E56ED6
O43283	UPI0000E57443
Q99755	UPI0000E59288
Q9BYT3	UPI0000E592FB
Q9BYT3	UPI0000E592FC
Q9BYT3	UPI0000E592FD
Q9BYT3	UPI0000E592FE
Q9BYT3	UPI0000E592FF
Q9BYT3	UPI0000E59300
Q9Y2H1	UPI0000E5955D
P54619	UPI0000E595FC
P54619	UPI0000E595FD
Q12852	UPI0000E596B7
Q9Y616	UPI0000E597F4
Q9H2K8	UPI0000E599C6
Q96RR4	UPI0000E59A0E
Q13163	UPI0000E59C8D
P05771	UPI0000E59D6C
P27361	UPI0000E59D7D
P27361	UPI0000E59D80
Q13164	UPI0000E59EA8
P23443	UPI0000E5A035
P04183	UPI0000E5A0D9
P04183	UPI0000E5A0DA
P36507	UPI0000E5A192
P31751	UPI0000E5A1ED
P31751	UPI0000E5A1EF
P31751	UPI0000E5A1F0
P31751	UPI0000E5A1F1
P31751	UPI0000E5A1F3
P31751	UPI0000E5A1F4
Q02156	UPI0000E5A258
Q56UN5	UPI0000E5A28B
Q56UN5	UPI0000E5A28C
O14965	UPI0000E5A34F
O14965	UPI0000E5A350
P57058	UPI0000E5A3A0
P57058	UPI0000E5A3A1
Q13627	UPI0000E5A3C6
P49674	UPI0000E5A446
P54762	UPI0000E5A9A4
P48729	UPI0000E5AC9E
P08581	UPI0000E5ADCB
Q14289	UPI0000E5AE5F
Q14289	UPI0000E5AE60
Q14289	UPI0000E5AE62
O14920	UPI0000E5AEA4
O14920	UPI0000E5AEA5
Q05397	UPI0000E5AF78
Q05397	UPI0000E5AF7B
Q9NRA0	UPI0000E8A85A
Q00535	UPI0000ECE480
Q15349	UPI0000EE2084
P24941	UPI0000EE2704
Q9UKI8	UPI0000EE2DED
Q13557	UPI0000EE2DF6
Q13557	UPI0000EE2E09
P54819	UPI0000EE30AA
P23919	UPI0000EE3788
Q96RG2	UPI0000EE3905
Q96SB4	UPI0000EE4DCC
O14920	UPI0000EE4E12
O14920	UPI0000EE4E2C
P51570	UPI0000EE5CE0
O14976	UPI0000EE6E43
P53778	UPI0000EE7275
P49761	UPI0001529A1B
P11362	UPI000153D439
Q7KZI7	UPI000153D5EB
P49336	UPI000153D676
Q99755	UPI000155D496
Q99755	UPI000155D497
P07332	UPI000155D539
P07332	UPI000155D53A
P07332	UPI000155D53B
P07332	UPI000155D53D
P53778	UPI000155D5E3
P08581	UPI000155D67D
P08581	UPI000155D67E
P11362	UPI000155D6A0
Q9HBY8	UPI0001565472
Q9Y3S1	UPI0001574837
Q8N568	UPI00015B8681
P33981	UPI00015DAA02
Q13557	UPI00015DF38F
Q8N5S9	UPI00015DFAA9
Q96Q15	UPI00015DFBDF
Q9H2X6	UPI00015E0532
Q8WU08	UPI00015E077B
Q9UKE5	UPI00015E098F
Q9UKE5	UPI00015E0990
Q16854	UPI00015E09DE
Q8WXR4	UPI00015E0A4D
Q9NRP7	UPI00015E0AAA
Q6XUX3	UPI00015E0CF9
Q9Y3S1	UPI0001610C99
Q9Y3S1	UPI0001610C9B
Q9Y3S1	UPI0001610C9C
Q9Y3S1	UPI0001610C9D
O94921	UPI0001610D84
P11274	UPI0001611035
O96017	UPI0001611037
O96017	UPI0001611038
O96017	UPI0001611039
O96017	UPI000161103A
O96017	UPI000161103B
O96017	UPI000161103C
O96017	UPI000161103D
O96017	UPI000161103E
Q8TCT0	UPI0001611100
